Id,Probability
167,0.6157595467282204
168,0.01940206466459547
169,0.20659225989022173
170,0.009185781054358352
171,0.004691263479187845
172,0.01392653516552472
173,0.014371931697918769
174,0.036904598339315295
175,0.015736263805739722
176,0.4750290153629648
177,0.020397304977072934
178,0.12508537746837703
179,0.012549616206522335
180,0.012185770646706132
181,0.04736258754915853
182,0.0065874698338730525
183,0.014628237179652295
184,0.012006631624554355
185,0.14429844655589416
186,0.006073274151275338
187,0.007836511030133404
188,0.028695906136798222
189,0.04384400599154705
190,0.02191193542876009
191,0.012353392157524666
192,0.0317572187982787
193,0.012598130931676974
194,0.05870441967501686
195,0.010521354071975216
196,0.02981954808542759
197,0.007839679354346927
198,0.008381853130149637
199,0.00844080727556347
200,0.007007008909375964
201,0.053749432287407764
202,0.028759414555878382
203,0.41416204909218657
204,0.0408059250475793
205,0.012921231089479382
206,0.005791240627430784
207,0.014198979693516672
208,0.005749330774381608
209,0.06767412632656397
210,0.004283701201968332
211,0.0870151309978109
212,0.022711611931269245
213,0.017275008951183394
214,0.005992801632153954
215,0.011643462246710493
216,0.05616142003895784
217,0.007883707792815631
218,0.07524324651860406
219,0.012585323067227469
220,0.0038043885462835858
221,0.01489322118511871
222,0.010206328824217709
223,0.012794269175477763
224,0.008482722725539033
225,0.009584933280712584
226,0.06165651576843488
227,0.008687364108869725
228,0.06547960742373317
229,0.0864636613670105
230,0.38059220680941336
231,0.2086373053789501
232,0.012438422363857145
233,0.011522257815072951
234,0.014116231431596304
235,0.0033414729886385615
236,0.17572483942102385
237,0.061474028440045105
238,0.003455683989040943
239,0.016100520096378947
240,0.017977861246110206
241,0.04346335891927379
242,0.00954806880588366
243,0.006332753152123359
244,0.020407452034356028
245,0.0736105129575043
246,0.012508957957655312
247,0.04115644609410417
248,0.006275878044791253
249,0.014839055416730713
250,0.29786151083190215
251,0.03301680523235205
252,0.261662352509589
253,0.005096429761374166
254,0.0952529054207116
255,0.0027531127706760666
256,0.0071026165258864845
257,0.03179345737130061
258,0.1926103495680605
259,0.03646873075397568
260,0.15062741489730072
261,0.009939981333843457
262,0.019547803544278687
263,0.004868292529324985
264,0.06128498674561056
265,0.07948646256610911
266,0.014544360053071307
267,0.07281043908027154
268,0.05420259149006586
269,0.24778624199241261
270,0.00613446510551382
271,0.021109522784697
272,0.049018148539770115
273,0.006526868521965791
274,0.0132775010044473
275,0.009793669246994334
276,0.025599421129065388
277,0.01119090211342204
278,0.006736323677988763
279,0.05448186849737926
280,0.020690572181229893
281,0.5908710306845559
282,0.047886986370484455
283,0.06481896408229995
284,0.008257249627445395
285,0.014137245520460584
286,0.006915394742561025
287,0.011292590103139447
288,0.04135106541008525
289,0.07034056704617028
290,0.08103522278584141
291,0.3174391242820574
292,0.005136584138471798
293,0.03560414387981094
294,0.010405830404135171
295,0.0036989728757101424
296,0.025035153547225037
297,0.010102332118013552
298,0.03103433986990519
299,0.004051333079333189
300,0.004987327643479198
301,0.07012443774254265
302,0.008168501336215665
303,0.011191118501470072
304,0.01249736639586114
305,0.4315197710747293
306,0.03937765208335997
307,0.005028539512361008
308,0.2613560555760927
309,0.2612256007952373
310,0.011529684991945722
311,0.48128618841819504
312,0.01718053316871131
313,0.24029660627402719
314,0.03587001617860458
315,0.040687810840159086
316,0.06510693700362714
317,0.27789673115058394
318,0.008984400668488216
319,0.011461990977177445
320,0.06988575599709242
321,0.06372570166186445
322,0.013769357091482807
323,0.011442879774076372
324,0.007888795477244238
325,0.10454941329389526
326,0.010586341966522788
327,0.01736005425235578
328,0.010876291269038479
329,0.028567335560685757
330,0.004270602568862352
331,0.012617475512058132
332,0.016107456274216593
333,0.011618353536454415
334,0.025571257717612587
335,0.048154687000028756
336,0.04885442925048689
337,0.011772388851163162
338,0.2528277489791645
339,0.025142208574002567
340,0.009035642137638224
341,0.004019601833431235
342,0.012121123260659925
343,0.013354175339437687
344,0.03689913236482607
345,0.029010699258752836
346,0.020164900422713097
347,0.5202488736259548
348,0.12325371113631681
349,0.017883438175498166
350,0.006739270235537287
351,0.06744171517362792
352,0.038251150662417584
353,0.003639660904811724
354,0.12231962969069124
355,0.008775362225011116
356,0.004863183887775338
357,0.6402910907705476
358,0.004131925838759774
359,0.016779915313458092
360,0.19330217500759533
361,0.017315570984084434
362,0.008829298153684936
363,0.005410752488607072
364,0.017097638935892633
365,0.15345216683060792
366,0.09603588918804504
367,0.024827733267445022
368,0.08375241373903734
369,0.009863583882131354
370,0.4150791231535103
371,0.008019293643570628
372,0.08350382320076984
373,0.008469849387510723
374,0.010033939854077986
375,0.00886224743974658
376,0.00418759456013435
377,0.025506119708820087
378,0.00646649092225275
379,0.011438573864395157
380,0.01981639183707937
381,0.00796110427171959
382,0.017501313193039894
383,0.03631290732961333
384,0.11986524480513332
385,0.007432289913039005
386,0.004548670809752023
387,0.003954722719084103
388,0.01277507275419379
389,0.023743162344536807
390,0.013245123265834578
391,0.003362949778502557
392,0.0072355487675330715
393,0.018145548994816976
394,0.11726298463298608
395,0.007942819903587302
396,0.004102667453744394
397,0.04681365503208267
398,0.10612709540549534
399,0.004642097157837144
400,0.02134316370514802
401,0.008781265613309256
402,0.004070871670664509
403,0.01602839843570023
404,0.0031860921640809252
405,0.7611228053373278
406,0.7056996109150202
407,0.020686687536092617
408,0.04772747857951815
409,0.02298178260811007
410,0.01659708154682313
411,0.025776434258874492
412,0.03134027261834045
413,0.1055956749343205
414,0.009938551056886753
415,0.007009910982148393
416,0.1906388717049458
417,0.10992286837767759
418,0.03833841894090772
419,0.008889136502487915
420,0.013646461337574703
421,0.010666009741635452
422,0.006158007695114586
423,0.02985115438908694
424,0.004015450121456787
425,0.005046913441677019
426,0.008257290086142807
427,0.020530327497636756
428,0.013371170889397571
429,0.10234192519392456
430,0.007996156024711949
431,0.3030282791218891
432,0.005444821020210841
433,0.013027617005084226
434,0.009532280364607053
435,0.026752942213654464
436,0.0314353619171688
437,0.05104321799721869
438,0.11635037096969156
439,0.007576238147374281
440,0.03831659893973297
441,0.012093664064252265
442,0.029234796181017077
443,0.06062608396122319
444,0.005188297369892262
445,0.044881975685198985
446,0.3117713955394184
447,0.016160596967859306
448,0.08686968695334436
449,0.05706988148345057
450,0.006286183524979967
451,0.023441169739168127
452,0.004359238492026112
453,0.11054555407495785
454,0.012233019549800652
455,0.06181111870514783
456,0.021498162784344292
457,0.045467888505405465
458,0.006674179897697979
459,0.06792066901107428
460,0.008622919760221606
461,0.01602367169409994
462,0.05895691108941179
463,0.012951207050544871
464,0.0562479507265947
465,0.04118528812434832
466,0.00481257783462348
467,0.00923865284756047
468,0.015053088146193378
469,0.006341848810165885
470,0.19937675796964308
471,0.003128962046527687
472,0.009413297230975599
473,0.31539043707285597
474,0.027704859053017734
475,0.012879568679232187
476,0.009604918593336289
477,0.005505048903478366
478,0.014822839446644403
479,0.024164960041100532
480,0.011280079305521036
481,0.05563517423414902
482,0.003692952923871769
483,0.03383108827876077
484,0.039571148750408215
485,0.003011923869669853
486,0.24457318900477612
487,0.024069203740164476
488,0.07087612207516994
489,0.11155232900226512
490,0.028763937780701538
491,0.009684176906833408
492,0.02330308676356751
493,0.388094480224602
494,0.00850919278687888
495,0.24028864128550928
496,0.01431719534907198
497,0.011479512946661493
498,0.009819549545219061
499,0.07930877725729223
500,0.008602252267174032
501,0.016647179139285102
502,0.009811246524852945
503,0.028965270816480558
504,0.011890954544730985
505,0.005833824318675333
506,0.10437603576621708
507,0.03552088348230088
508,0.004002448188916637
509,0.005088761641107356
510,0.012866214075682808
511,0.012714896116418179
512,0.14519933316957928
513,0.042149443900571223
514,0.02031281656099496
515,0.01688939752523742
516,0.3656260375936568
517,0.008349892022566332
518,0.01180448447025086
519,0.004443031632322633
520,0.010758074676833776
521,0.00556265657487796
522,0.008955284618135901
523,0.09007673110811108
524,0.05065150499265443
525,0.051495115789672564
526,0.4476669080753819
527,0.14930216859914314
528,0.006796748000146048
529,0.19739843411815897
530,0.013786445469619029
531,0.006330485223169409
532,0.004523951807958332
533,0.011331019088725991
534,0.0032228704340509077
535,0.00876072356560249
536,0.004317327747089124
537,0.013577480879204285
538,0.0710370059625162
539,0.01748339795274773
540,0.005933152936443063
541,0.019697330689756924
542,0.027038804515707206
543,0.05913594967001766
544,0.12530134335715398
545,0.01942250505387811
546,0.00785407765201828
547,0.05095951292114589
548,0.007203110864818771
549,0.003648561943256147
550,0.28584203695673527
551,0.2704458579761107
552,0.08956442655905364
553,0.01043375741422955
554,0.007313946765769274
555,0.10657185498882846
556,0.014800719186349237
557,0.01596139977008559
558,0.020785774176733652
559,0.11165462257475145
560,0.03866982876102238
561,0.003639922922948551
562,0.008311070261933987
563,0.07074840888149526
564,0.03947623214525188
565,0.06985367463108634
566,0.007027630370571763
567,0.004823783765232212
568,0.021508042771105955
569,0.4059227689801882
570,0.05044180672281577
571,0.12021684819907089
572,0.017355146790731475
573,0.013826364930551362
574,0.05843952808545546
575,0.054615429113732884
576,0.004198915615524759
577,0.047039748651975716
578,0.006379660162996473
579,0.10122524143529787
580,0.006118634637724388
581,0.007810477247294939
582,0.01401449271066856
583,0.006488544880864366
584,0.02143646303516311
585,0.03500332645172978
586,0.006212317082797638
587,0.023790794428120883
588,0.06381173336855739
589,0.012411113069341761
590,0.01376517832492084
591,0.13696261352524824
592,0.009003807366597637
593,0.015182560553015059
594,0.013577911458161182
595,0.14875446439022985
596,0.012501454258431221
597,0.010420417578807056
598,0.016155089630327975
599,0.019598244371633922
600,0.007413027022548244
601,0.007046225589529283
602,0.03921302114649156
603,0.013871855666904334
604,0.007832474037986776
605,0.10450200459042729
606,0.008769568244590761
607,0.09527515971517117
608,0.02003411694195338
609,0.33113529008721304
610,0.01779988086328172
611,0.03897127173063391
612,0.003891578018640886
613,0.0055201582471354075
614,0.02956966427771247
615,0.015287115243031241
616,0.006585353021072092
617,0.08590488889603667
618,0.007463461749491633
619,0.013436359033181255
620,0.016731808830956117
621,0.004101101188735755
622,0.0269906762314411
623,0.02487232230121513
624,0.017346678356953655
625,0.07916670286320623
626,0.5522504020367126
627,0.1507952152421727
628,0.012058432581339346
629,0.006756380469607161
630,0.2692002790167243
631,0.00914157787264015
632,0.01876188437533125
633,0.0032596324501605926
634,0.04197807017518937
635,0.0933446510551889
636,0.003220282492245164
637,0.006849797800978677
638,0.01778991598504271
639,0.08808932564904966
640,0.004852192448875846
641,0.008387785245090882
642,0.28427999739418386
643,0.10114201833179712
644,0.5285429937569617
645,0.07969294418081928
646,0.24541177973267242
647,0.015908125380721456
648,0.12584772806863287
649,0.006036644016653806
650,0.011975654537141441
651,0.3232189678682019
652,0.009501162293962482
653,0.04439107504789336
654,0.5544571408914463
655,0.009880630440972853
656,0.02462880249411111
657,0.013709445999167822
658,0.00796603293460823
659,0.08928587596951656
660,0.1956261610352603
661,0.02781950531195513
662,0.2737812698277537
663,0.15239022337647756
664,0.10570532133420252
665,0.5231035610967545
666,0.0034812288568754047
667,0.012556014711058364
668,0.05658506043809304
669,0.4128832853448623
670,0.029057639945004866
671,0.007104682918407666
672,0.07396942807815385
673,0.04246912484842133
674,0.0037057731583153204
675,0.4614155367351314
676,0.16009330306372466
677,0.02378163946534223
678,0.02807597156389771
679,0.027590975994663265
680,0.17757358380043806
681,0.030746921737846305
682,0.00957157308461681
683,0.046764888919294215
684,0.014856817493447767
685,0.0896744459224823
686,0.004603791946275937
687,0.006763425183727733
688,0.005181592498737344
689,0.12066018629149282
690,0.015550264741009585
691,0.05713475382383095
692,0.41478845143101806
693,0.02920337405372605
694,0.026599845027429837
695,0.028025687723503896
696,0.014773342661398504
697,0.004036185836393846
698,0.04052044747948752
699,0.2096029452748771
700,0.010010105042073548
701,0.006343847420434996
702,0.29270658882595335
703,0.15217704335129373
704,0.35100064848240736
705,0.014705092974299436
706,0.008952482859669809
707,0.02880004491342535
708,0.012543666497593245
709,0.015395940905292546
710,0.00814351333161529
711,0.04123744766063083
712,0.18105828585087513
713,0.014147919135430138
714,0.007732238940131371
715,0.01337358859599896
716,0.3770295716095379
717,0.0069212576929401845
718,0.03582880047155536
719,0.02284521632844985
720,0.00315152610944299
721,0.006272660604454537
722,0.01428555536732071
723,0.04825347387850169
724,0.00670618495307367
725,0.15661217110823217
726,0.007508543064724873
727,0.01296858049212396
728,0.0263380512515587
729,0.07416699223549082
730,0.6054887721829794
731,0.01574608803539948
732,0.03184882262492988
733,0.0049416965069523896
734,0.01043961166047604
735,0.10571759293245868
736,0.01901628819448667
737,0.03312748796868887
738,0.07256076300527677
739,0.010040155834852812
740,0.005583899638964771
741,0.010741797219028942
742,0.008601434850132369
743,0.04235670370961981
744,0.0139937323830302
745,0.011614427002122204
746,0.04227762029307097
747,0.00816670585081925
748,0.03622523850351696
749,0.026529899530837092
750,0.06476977754941335
751,0.19407604455603839
752,0.0053586632825433
753,0.008928887637357202
754,0.003405486355139012
755,0.03675713708398094
756,0.010464749855986898
757,0.025057701297600005
758,0.017803075374081916
759,0.007134635171785436
760,0.01014857306478211
761,0.010474622205869968
762,0.051038279168484225
763,0.07393448657550736
764,0.00616193958662258
765,0.01891148808273125
766,0.05921202971924242
767,0.005676122966714726
768,0.06111475479927364
769,0.013468661458124384
770,0.1335491830970049
771,0.00887526381962151
772,0.16490155729596873
773,0.0776525709753317
774,0.006954858636667951
775,0.047387235402880847
776,0.011533665195385382
777,0.09159490246613652
778,0.007435896668302336
779,0.010793936754866259
780,0.3695625234459452
781,0.07769681638647948
782,0.033474149399771225
783,0.016268822312013247
784,0.06846390465616584
785,0.01654030902092883
786,0.09858203637956893
787,0.03627407534959691
788,0.02764007907080575
789,0.1027801839883
790,0.15005473423939725
791,0.023548731274146036
792,0.3019508107253922
793,0.07377524539448573
794,0.016721393541929162
795,0.29030471495793453
796,0.0052009228464365235
797,0.10305850452809404
798,0.01573836893312989
799,0.3084048471602589
800,0.018856714339530685
801,0.009683402591608822
802,0.008111266291158008
803,0.05402715801998378
804,0.013598803096094892
805,0.27308538341822
806,0.015533041680019252
807,0.005848877954905299
808,0.07361325116170139
809,0.03547440492885789
810,0.04317079642320854
811,0.07806957316475963
812,0.021941530451332698
813,0.02840569476344072
814,0.012035214511129478
815,0.13360286237957653
816,0.03342972885778948
817,0.004505951257072268
818,0.022422462113066678
819,0.004512283121114886
820,0.04700622667814183
821,0.011829078966417602
822,0.24101599777741484
823,0.006715983765191028
824,0.009352943346126835
825,0.010129568917652956
826,0.017095320152521305
827,0.027195110718351834
828,0.018306185883549653
829,0.011668857825822537
830,0.015899437979248192
831,0.12161021222241164
832,0.016742012665591072
833,0.1574100262627812
834,0.008649121448714823
835,0.043845220216927425
836,0.022249404889464537
837,0.13357243929502183
838,0.014097363529575177
839,0.06265651721816508
840,0.39924367423930074
841,0.21058175344882005
842,0.052647752052188544
843,0.14995294218353622
844,0.0623343673091832
845,0.6586617714624832
846,0.7020382870849188
847,0.01236771770957888
848,0.005232593922147625
849,0.2761695984976932
850,0.01777489009018435
851,0.02187300061752175
852,0.030077797258727123
853,0.0705253109509218
854,0.02220696057367534
855,0.0043750648375754575
856,0.024328490322595642
857,0.02835906639455662
858,0.03530435238008731
859,0.003166812129363859
860,0.05208686469750771
861,0.3725875758426029
862,0.0034319941709564303
863,0.006933564983073244
864,0.008787613635499564
865,0.009842500167156824
866,0.008252752731378932
867,0.005550363756126492
868,0.08264371810286836
869,0.034571577071015526
870,0.004530962105539895
871,0.014752736644979397
872,0.03874511187097729
873,0.00530552763172701
874,0.004984788338224341
875,0.004825700792490975
876,0.04361467363139625
877,0.012326750827001208
878,0.022218371062222922
879,0.004298696736428326
880,0.024115382220394284
881,0.008156218355048313
882,0.05375287369544775
883,0.05474175146334516
884,0.029917794458933833
885,0.0026232145975325213
886,0.016686867092627133
887,0.06485455315861202
888,0.45847697955657296
889,0.023951150679365103
890,0.03212148185301109
891,0.008890767610057988
892,0.007811020033351393
893,0.5482313049093905
894,0.6643617356585513
895,0.021883279620014493
896,0.015410963022125867
897,0.01034491706896586
898,0.004181186298892135
899,0.02133710450604539
900,0.005297235453794423
901,0.0329440099441525
902,0.03047165323654053
903,0.009680531755297579
904,0.006738970472060289
905,0.00659263394825418
906,0.012696916579798854
907,0.07992577310024855
908,0.20531843996338042
909,0.05865439125136279
910,0.015163965540076946
911,0.02488986186810101
912,0.06450688870920522
913,0.0038483742603131104
914,0.013641908642331146
915,0.05977354071876724
916,0.010763482185956033
917,0.023771386257562917
918,0.006448615872727363
919,0.022182195753841893
920,0.030316610053310017
921,0.059679381752610824
922,0.08379041470946111
923,0.09528746656468232
924,0.016952015666427837
925,0.00720224243475939
926,0.054275361700922974
927,0.04925236403308085
928,0.022220678553733515
929,0.04937686753819451
930,0.25305200107999276
931,0.3185936706163619
932,0.01623739411347921
933,0.01860450358950234
934,0.03637870134126301
935,0.003844231082971944
936,0.003547289973354027
937,0.0076516906336696975
938,0.012017835031238967
939,0.032517045301998726
940,0.0035389078032973262
941,0.07893179456635636
942,0.003242470065230705
943,0.0557204777820392
944,0.18304050410902456
945,0.01169711913836732
946,0.011638803185844131
947,0.056371422231761795
948,0.014001078134539723
949,0.013248446474783057
950,0.007732377900098236
951,0.003588293549181764
952,0.10581444230488982
953,0.053205661528231564
954,0.005474486586775765
955,0.13589108702423092
956,0.05848741661577955
957,0.010900570565635951
958,0.03166199699736672
959,0.019405757644602867
960,0.011545667711738657
961,0.008950992209606018
962,0.006152324932007485
963,0.0060742778372536495
964,0.01336265379005079
965,0.020106592345865284
966,0.037623227424864396
967,0.0544633332065793
968,0.026871600988187617
969,0.27618538343353055
970,0.20777039619322948
971,0.00522700019324909
972,0.3947679497549107
973,0.01570780816508268
974,0.11260887831476592
975,0.007737030693014747
976,0.0186197225458006
977,0.07973313389184707
978,0.02559766668130442
979,0.07274875611398632
980,0.5886853634119877
981,0.004857056784474819
982,0.005666523314624026
983,0.012517890145820021
984,0.005002026616773049
985,0.02467080329200138
986,0.3038070483277479
987,0.005620065006561033
988,0.010038556214125824
989,0.01643564480053947
990,0.01444898049618216
991,0.025967827165384788
992,0.0035544804876540556
993,0.008838888063014994
994,0.052133703857146774
995,0.004525944402647831
996,0.39415659435420747
997,0.008101979628146532
998,0.020866126655170535
999,0.013922697190346875
1000,0.01142575094883997
1001,0.00317405287937987
1002,0.05366612834508185
1003,0.021066022483518403
1004,0.013276440524616384
1005,0.04566511259670357
1006,0.014143151976201179
1007,0.036407342108860374
1008,0.006696230365597693
1009,0.008299491287049937
1010,0.008713441462362899
1011,0.008368237718625604
1012,0.012187502803501733
1013,0.0165673731323999
1014,0.08539296591856349
1015,0.014299863169257656
1016,0.16034688771338015
1017,0.004046932098299864
1018,0.3514780146585593
1019,0.03415095682690374
1020,0.0036098288276312654
1021,0.014269574845150994
1022,0.054568326893128904
1023,0.01838120299365893
1024,0.23619234095031855
1025,0.014269583914337993
1026,0.008914178107345143
1027,0.019721660806611842
1028,0.014232093522585263
1029,0.003307284541073534
1030,0.009573570433439095
1031,0.00661354125517411
1032,0.07173505319294002
1033,0.010112610491515033
1034,0.02136577813069519
1035,0.003844556202502656
1036,0.009973236744819518
1037,0.01111088957133835
1038,0.004612455434440968
1039,0.011421171604618401
1040,0.0037456882353559817
1041,0.05773491670378813
1042,0.3484272418208613
1043,0.009100597737868983
1044,0.04339075815590908
1045,0.022258623526994696
1046,0.009047335084859979
1047,0.007607272500622124
1048,0.02540696603285133
1049,0.011858204969827464
1050,0.010320118715473269
1051,0.014034822328288538
1052,0.03752029914066878
1053,0.16241894192430464
1054,0.004122305244762009
1055,0.08704069696224755
1056,0.00331200525604756
1057,0.0041208305809400545
1058,0.016502855315237347
1059,0.09449137482110329
1060,0.04796421774908925
1061,0.07446389701296838
1062,0.027668929889576206
1063,0.010428773271293386
1064,0.01736320781026039
1065,0.1242852841651099
1066,0.020555710973341135
1067,0.022048284281210147
1068,0.004446318238389257
1069,0.012643675627011231
1070,0.01210961256578109
1071,0.007665347203335197
1072,0.06265690213608315
1073,0.4308248205950078
1074,0.011479558195617958
1075,0.017197162768417023
1076,0.05554461512605585
1077,0.03279833496749574
1078,0.00748879957656975
1079,0.12750127314425785
1080,0.03847060271952391
1081,0.01804613676129322
1082,0.12700080463381905
1083,0.017814085201756275
1084,0.0538669793060552
1085,0.021019594390307164
1086,0.006093839432711893
1087,0.022458970501258474
1088,0.06608662192901242
1089,0.34066985803950167
1090,0.01071815193681466
1091,0.008084633802167684
1092,0.006411740293436152
1093,0.09813461871613696
1094,0.010120102586165743
1095,0.16867015152623394
1096,0.05083559318908469
1097,0.04901688276838932
1098,0.1379231594511878
1099,0.09302210428227921
1100,0.04108598839589365
1101,0.021234164033687043
1102,0.009511919421809904
1103,0.018740257858704708
1104,0.004455496829831434
1105,0.043987469621893587
1106,0.027251998597464182
1107,0.01551764272927304
1108,0.20455510568090082
1109,0.0645290982650832
1110,0.015228519644638495
1111,0.007737652263154947
1112,0.009673214628714333
1113,0.017827130403766624
1114,0.021068560729245494
1115,0.012550355534639296
1116,0.010167320215045194
1117,0.0604610665112172
1118,0.22314561122559504
1119,0.006647818832266332
1120,0.022190457659978926
1121,0.0289506700450806
1122,0.0055405334903965925
1123,0.019229420480463926
1124,0.13102063400264927
1125,0.019388165051572443
1126,0.10971071130634769
1127,0.014996749466016823
1128,0.37785189867923463
1129,0.014476364880270676
1130,0.020387336902657503
1131,0.00851145182876114
1132,0.4630897339149264
1133,0.01333815385932297
1134,0.10315749779078483
1135,0.24255102483167593
1136,0.043269914920860325
1137,0.006606497830960284
1138,0.008220959922673082
1139,0.021429212146627123
1140,0.009852864874568209
1141,0.010289380104450041
1142,0.008001289276910552
1143,0.11162449414847964
1144,0.27812643524842134
1145,0.039966099325080565
1146,0.03266117377153346
1147,0.08565207173301233
1148,0.0190449362933059
1149,0.026075861709525555
1150,0.012163096640912988
1151,0.017560112488477674
1152,0.09772277781961358
1153,0.0042783583988733115
1154,0.0143907964675408
1155,0.07648416800731223
1156,0.008755157765599741
1157,0.46452667448643375
1158,0.6046146875264158
1159,0.04651447429781539
1160,0.007500705881130876
1161,0.24769012770621263
1162,0.043462680667171835
1163,0.035583708523743464
1164,0.031919798485789255
1165,0.07159428275169574
1166,0.0244886034817731
1167,0.19952685081323412
1168,0.008440009404332632
1169,0.014488115641266595
1170,0.018976376023497055
1171,0.4767163659170567
1172,0.014453483553166876
1173,0.020010068881365924
1174,0.014679434385662027
1175,0.06524906862073784
1176,0.46508474993769316
1177,0.4721695578380003
1178,0.21078194830794805
1179,0.031393098438613445
1180,0.15101753884187288
1181,0.4512946048177362
1182,0.0302423747789582
1183,0.06676654689635939
1184,0.22254955366416565
1185,0.036089139951835464
1186,0.09433439791212443
1187,0.07619439446128332
1188,0.6464198096993892
1189,0.06933064170244349
1190,0.0051043588622072126
1191,0.3818913972285102
1192,0.003984031473311962
1193,0.6972660343580424
1194,0.02518036646681777
1195,0.12453091912507137
1196,0.006947176375370669
1197,0.004532676938813583
1198,0.009190621121251293
1199,0.10620544545453163
1200,0.026302197521503916
1201,0.041990486681183846
1202,0.005281535700024285
1203,0.003742368912366846
1204,0.0032293053687076677
1205,0.014532723117920459
1206,0.007677442936343576
1207,0.5435302104236656
1208,0.04161318915107959
1209,0.08754802732723885
1210,0.012846517214207116
1211,0.06341132090155356
1212,0.054174865055091295
1213,0.00330961200528774
1214,0.006034788929941759
1215,0.7530378433509405
1216,0.01732193924844773
1217,0.07181697589839793
1218,0.004687024520628457
1219,0.1059383001669717
1220,0.019616069877378305
1221,0.0390317108352944
1222,0.04132320979525397
1223,0.11651170409267375
1224,0.007739705943361391
1225,0.052013841890898325
1226,0.017042738208657048
1227,0.007016993038560846
1228,0.05733413565252192
1229,0.28710580358703086
1230,0.5803581347945665
1231,0.016728664414655744
1232,0.09837182173847024
1233,0.01825564901515495
1234,0.7091360476996578
1235,0.8156033618121705
1236,0.006530320784934371
1237,0.06301933200460826
1238,0.4716078401529403
1239,0.056401184025723396
1240,0.019246625447631848
1241,0.004755912415801167
1242,0.03541406588317918
1243,0.007644129759161992
1244,0.024858465877995745
1245,0.04315864023643671
1246,0.1173096834654515
